DATA;TIPO_JOIA;TIPO_PEDRA;MARCA;LOCALIZACAO_LOJA;PRECO
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;5544
2022-12;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;11781
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;3935
2022-12;COLAR;SEM PEDRA;MARCA NACIONAL;SHOPPING B;2923
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;6504
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7636
2022-12;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;2376
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;10810
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;6072
2022-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;14508
2022-12;PULSEIRA;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;5076
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;11286
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;6082
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;8322
2022-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;21168
2022-12;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING B;2059
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;7392
2022-12;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;13998
2022-12;ANEL;DIAMANTE;MARCA NACIONAL;SHOPPING B;6528
2022-12;COLAR;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;6489
2022-12;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;14414
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9009
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;4850
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7062
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;12830
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9352
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;6969
2022-12;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING B;12787
2022-12;PULSEIRA;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;6048
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;8352
2022-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;17784
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;5262
2022-12;ANEL;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;3480
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;7413
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;5399
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;5445
2022-12;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;14400
2022-12;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;14280
2022-12;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;14160
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7722
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;7349
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;13662
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9781
2022-12;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;2983
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;13305
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;5079
2022-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;17160
2022-12;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;23544
2022-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;16848
2022-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;16692
2022-12;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING B;2713
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;4804
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;6864
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;8837
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;12117
2022-12;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;2666
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;6336
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;4530
2022-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;15288
2022-12;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;13444
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;7096
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;4347
2022-12;PINGENTE;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;1128
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7979
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;10929
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;6726
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;5940
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7636
2022-12;BRINCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;3432
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7464
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7378
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;3889
2022-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;21168
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;5258
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9741
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;3706
2022-12;COLAR;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;5040
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;5346
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;3752
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;3798
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9979
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;10098
2022-12;ANEL;DIAMANTE;MARCA NACIONAL;SHOPPING B;5504
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7464
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7550
2022-12;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;4272
2022-12;BRINCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;3510
2022-12;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING B;2620
2022-12;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;12751
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7979
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;11167
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;8151
2022-12;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING B;2764
2022-12;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;4656
2022-12;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING B;8153
2022-12;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;24948
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;11880
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;8665
2022-12;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING B;2121
2022-12;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;12360
2022-12;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;14414
2022-12;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;1478
2022-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;16536
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;12711
2022-12;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING B;3110
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;12949
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7260
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;13186
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;8279
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7458
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9781
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;8500
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;13780
2022-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;18252
2022-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING B;15859
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;10210
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;14256
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;14137
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7788
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;8648
2022-12;COLAR;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;7308
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;7286
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;5216
2022-12;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING B;2350
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;5125
2022-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING B;14918
2022-12;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;15246
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9352
2022-12;COLAR;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;6804
2022-12;ANEL;DIAMANTE;MARCA NACIONAL;SHOPPING B;6848
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9094
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;12474
2022-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING B;13977
2022-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING B;13843
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;8751
2022-12;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;2666
2022-12;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING B;8320
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;6272
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;7244
2022-12;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;15132
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3379
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;7022
2022-12;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;2481
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;11048
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;6072
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;10810
2022-12;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;2376
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;7636
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;5575
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3062
2022-12;ANEL;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;2580
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;5385
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;6209
2022-12;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING C;2390
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;7035
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;2851
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;2816
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;5132
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;5412
2022-12;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;11503
2022-12;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING C;6988
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3889
2022-12;PINGENTE;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;1032
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3981
2022-12;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;12196
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3132
2022-12;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;1267
2022-12;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;1281
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4209
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3273
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3308
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;7022
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;8236
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;6402
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;7244
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;6534
2022-12;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;1408
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3555
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3590
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;6798
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3660
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;9009
2022-12;ANEL;DIAMANTE;MARCA NACIONAL;SHOPPING C;6784
2022-12;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;2225
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3801
2022-12;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING C;12556
2022-12;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;1548
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3907
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;7096
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;9695
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4012
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;5262
2022-12;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;3062
2022-12;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING C;3369
2022-12;COLAR;SEM PEDRA;MARCA NACIONAL;SHOPPING C;3964
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;5445
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;14256
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4188
2022-12;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;16354
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;10038
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;7656
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4048
2022-12;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;1605
2022-12;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;2350
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;8279
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;5079
2022-12;ANEL;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;3300
2022-12;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING C;2790
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4942
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3766
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4850
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;6930
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;6589
2022-12;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;2719
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;6732
2022-12;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;2100
2022-12;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;2080
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;7318
2022-12;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING C;627
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;6402
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;6082
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;11286
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;6948
2022-12;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING C;1488
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;10929
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;7807
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;6652
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;7636
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;5808
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3981
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;6357
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3889
2022-12;BRINCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;3276
2022-12;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING C;2390
2022-12;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;1705
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;5987
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;6864
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3706
2022-12;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;2164
2022-12;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING C;6905
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;6209
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;5385
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;5676
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;5512
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3097
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4072
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4118
2022-12;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING C;2620
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3238
2022-12;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;1309
2022-12;BRINCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;3666
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;6270
2022-12;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;2534
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3414
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3449
2022-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING C;13305
2022-12;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING C;640
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4621
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4667
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3625
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4759
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;6930
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3731
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3766
2022-12;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;1520
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;9352
2022-12;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING C;704
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;5079
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;7392
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;8352
2022-12;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;7223
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;8500
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4083
2022-12;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4118
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;8722
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;5445
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;5491
2022-12;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;8796
2022-12;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;5399
2022-12;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;7722
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;9952
2022-12;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;736
2022-12;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING D;9781
2022-12;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;1591
2022-12;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING D;15052
2022-12;BRINCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;4329
2022-12;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING D;2288
2022-12;PINGENTE;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;1308
2022-12;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1728
2022-12;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING D;2824
2022-12;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;678
2022-12;PULSEIRA;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;5670
2022-12;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;1464
2022-12;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING D;2142
2022-12;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING D;2937
2022-12;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1616
2022-12;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1600
2022-12;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1584
2022-12;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING D;2038
2022-12;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;620
2022-12;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;614
2022-12;COLAR;SEM PEDRA;MARCA NACIONAL;SHOPPING D;3192
